Sigla,Codigo,Município,Despesa,Receita,score_total,Receita-capital,Despesa-capital,score_capital,PIB
PR,4112603,Jardim Olinda,4550977,8827677,0.5155350098,"89,007",263093,2.955867,9861
PR,4112702,Jataizinho,,,#DIV/0!,"184,580",1893918,10.260689,49968
PR,4112751,Jesuítas,8943959,15723662,0.5688216215,"895,625",1776484,1.983514,54634
PR,4112801,Joaquim Távora,10849386,19470677,0.5572166708,"1,231,523",1342371,1.090009,85683
PR,4112900,Jundiaí do Sul,5618832,9897342,0.5677112519,0,236435,#DIV/0!,18561
PR,4112959,Juranda,8307744,13693651,0.6066858223,"1,835,501",4606225,2.509519,75635
PR,4113007,Jussara,7444106,15078935,0.4936758428,"1,130,640",2076693,1.836740,67140
PR,4113106,Kaloré,6337821,10909347,0.58095325,"966,985",1346496,1.392469,22363
PR,4113205,Lapa,34350884,72205902,0.4757351206,"17,609,620",29480378,1.674106,347504
PR,4113254,Laranjal,7380644,12623238,0.5846870222,"1,147,711",1716423,1.495518,22484
PR,4113304,Laranjeiras do Sul,23905698,44484293,0.5373963675,"4,049,382",7263841,1.793815,136419
PR,4113403,Leópolis,6320417,11433821,0.5527826103,"20,602",423698,20.565738,27270
PR,4113429,Lidianópolis,5793315,10260468,0.5646248621,"1,200,100",1473558,1.227863,16077
PR,4113452,Lindoeste,7332571,10226772,0.7169976315,"1,569,191",1722810,1.097897,32379
PR,4113502,Loanda,16660276,35970266,0.4631679852,"2,193,698",6254841,2.851277,111067
PR,4113601,Lobato,8462631,13642663,0.6203063783,"279,449",363233,1.299817,54878
PR,4113700,Londrina,355624782,964790366,0.3686031643,"24,161,730",85645155,3.544662,4433685
PR,4113734,Luiziana,11631131,19369848,0.6004760765,"639,498",1791062,2.800732,61929
PR,4113759,Lunardelli,6533685,11901778,0.5489671898,"529,288",1518998,2.869891,20255
PR,4113809,Lupionópolis,8199829,13094877,0.6261860585,"155,402",4084543,26.283768,22834
PR,4113908,Mallet,14013978,22772257,0.6153969605,"740,898",2282867,3.081217,80348
PR,4114005,Mamborê,16580735,29985644,0.5529557784,"614,335",3390240,5.518549,129259
PR,4114104,Mandaguaçu,15163399,28204006,0.5376328157,"498,883",2639521,5.290858,104245
PR,4114203,Mandaguari,29908482,51219593,0.5839265802,"1,569,997",5657314,3.603391,205276
PR,4114302,Mandirituba,23830170,37541425,0.6347699741,"585,593",1614907,2.757728,123246
PR,4114351,Manfrinópolis,6115942,10291774,0.5942554244,"766,833",2039694,2.659892,14290
PR,4114401,Mangueirinha,24033375,44912198,0.5351191111,"902,877",3850578,4.264785,248157
PR,4114500,Manoel Ribas,15035525,24262430,0.6197039964,"1,194,928",1599386,1.338479,71043
PR,4114609,Marechal Cândido Rondon,44067113,91591273,0.4811278598,"5,003,911",11134004,2.225060,466311
PR,4114708,Maria Helena,5620737,12234555,0.4594149547,"524,250",1593052,3.038726,24937
PR,4114807,Marialva,29109299,55013620,0.5291289575,"1,388,825",6764535,4.870688,217092
PR,4114906,Marilândia do Sul,9969158,19299426,0.5165520332,"312,050",2607804,8.357007,64268
PR,4115002,Marilena,6987514,12693115,0.550496369,"561,210",1131368,2.015944,24885
PR,4115101,Mariluz,9355333,19160411,0.4882636834,"1,394,793",3410799,2.445381,42631
PR,4115200,Maringá,282109131,698867648,0.4036660333,"53,934,144",142515459,2.642398,3687223
PR,4115309,Mariópolis,6630120,17160488,0.3863596572,"744,974",2368679,3.179548,46290
PR,4115358,Maripá,8731792,18038004,0.484077521,"196,694",1551161,7.886160,72179
PR,4115408,Marmeleiro,14703555,28606816,0.5139878092,"1,567,847",4788463,3.054165,67168
PR,4115457,Marquinho,5469190,12505015,0.4373597586,"812,988",1898702,2.335461,18879
PR,4115507,Marumbi,5722616,10253890,0.5580921903,"588,572",1097258,1.864270,17563
PR,4115606,Matelândia,13447584,31945577,0.4209529138,"5,805,084",8903949,1.533819,119478
PR,4115705,Matinhos,35337688,71766604,0.4923973859,"1,229,250",7031545,5.720191,151078
PR,4115739,Mato Rico,6385100,10597394,0.6025160245,"300,375",722058,2.403855,14496
PR,4115754,Mauá da Serra,9766056,17092024,0.5713809161,"1,276,839",3250167,2.545479,55238
PR,4115804,Medianeira,29701630,74296687,0.3997705804,"5,868,259",10261210,1.748595,326352
PR,4115853,Mercedes,8469843,16872320,0.5019963591,"1,205,136",3092705,2.566271,39663
PR,4115903,Mirador,5045765,10278601,0.4908999787,"549,970",573209,1.042255,17727
PR,4116000,Miraselva,5311271,8535919,0.6222260671,"616,430",475053,0.770652,8904
PR,4116059,Missal,16167463,26156444,0.6181063111,"1,310,123",2584091,1.972404,69657
PR,4116109,Moreira Sales,12572076,20959220,0.599835109,"548,800",1278203,2.329087,62614
PR,4116208,Morretes,16884582,29462125,0.5730945055,"736,875",4909625,6.662765,59185
PR,4116307,Munhoz de Melo,5528167,11736189,0.471035923,"1,341,910",2081678,1.551280,17173
PR,4116406,Nossa Senhora das Graças,5084939,10670438,0.476544607,"253,068",1205081,4.761883,16396
PR,4116505,Nova Aliança do Ivaí,3781746,8409549,0.4496966334,"48,250",762826,15.809865,11470
PR,4116604,Nova América da Colina,5708108,10871777,0.5250390632,"1,479,557",574836,0.388519,22474
PR,4116703,Nova Aurora,12013737,24324745,0.4938895482,"1,420,085",3221861,2.268781,91893
PR,4116802,Nova Cantu,6641952,13148812,0.5051370649,"659,470",1505532,2.282943,36976
PR,4116901,Nova Esperança,20971701,41432745,0.5061624764,"15,891",1971656,124.070707,168574
PR,4116950,Nova Esperança do Sudoeste,7316572,13152505,0.5562873184,"1,124,785",3873451,3.443725,24984
PR,4117008,Nova Fátima,7930786,13446532,0.5898016201,"499,157",674715,1.351709,37717
PR,4117057,Nova Laranjeiras,12267484,21242450,0.577498564,"1,644,794",3105311,1.887963,44120
PR,4117107,Nova Londrina,11017749,21425807,0.5142279721,"694,829",1874547,2.697855,82921
PR,4117206,Nova Olímpia,6550353,12177093,0.5379242186,"298,270",1178242,3.950257,19432
PR,4117214,Nova Santa Bárbara,5014551,11448899,0.4379941857,"152,900",1491033,9.751699,19052
PR,4117222,Nova Santa Rosa,10017494,18732294,0.5347713303,"799,178",2124120,2.657880,58694
PR,4117255,Nova Prata do Iguaçu,13148518,22927422,0.5734843502,"4,583,290",6167936,1.345744,57658
PR,4117271,Nova Tebas,8435675,13974028,0.6036681109,"1,363,793",2783764,2.041193,26081
PR,4117297,Novo Itacolomi,5896631,11104037,0.5310349137,"475,137",1116744,2.350363,12215
PR,4117305,Ortigueira,23327600,41989868,0.5555530696,"455,805",4993486,10.955316,116533
PR,4117404,Ourizona,5184086,10207364,0.5078770207,"115,990",446229,3.847132,21314
PR,4117453,Ouro Verde do Oeste,8418303,15813407,0.5323522395,"123,032",2157574,17.536690,32434
PR,4117503,Paiçandu,22608131,40931684,0.5523381727,"440,712",2304010,5.227927,113758
PR,4117602,Palmas,26336256,61807694,0.4260999636,"1,055,636",5924102,5.611881,202955
PR,4117701,Palmeira,27211752,54780500,0.4967415871,"2,224,565",4860680,2.185002,215210
PR,4117800,Palmital,14034186,22759804,0.6166215628,"449,191",1705111,3.795961,55305
PR,4117909,Palotina,27375543,59387426,0.4609653108,"2,071,706",6557444,3.165238,424159
PR,4118006,Paraíso do Norte,11243180,19724578,0.5700086754,"834,303",2527201,3.029117,50287
PR,4118105,Paranacity,9255680,15846416,0.5840866452,"460,673",2399096,5.207804,76739
PR,4118204,Paranaguá,108494140,235157977,0.4613670429,"99,274",20895926,210.488310,3213009
PR,4118303,Paranapoema,4236732,9612111,0.4407701563,"438,404",490502,1.118835,13937
PR,4118402,Paranavaí,59477965,116008626,0.5127029575,"7,996,114",15023861,1.878895,469834
PR,4118451,Pato Bragado,10516427,20015573,0.5254122369,"1,060,539",2982447,2.812200,28635
PR,4118501,Pato Branco,67307764,144910286,0.4644788581,"8,708,015",12267412,1.408750,669530
PR,4118600,Paula Freitas,7157134,12275086,0.5830618022,"927,482",3626178,3.909703,45467
PR,4118709,Paulo Frontin,7910395,13448029,0.5882196453,"4,499",244863,54.432144,43274
PR,4118808,Peabiru,13817973,23866140,0.5789781116,"394,750",1088501,2.757445,61349
PR,4118857,Perobal,6697704,15265210,0.4387561029,"124,600",1118567,8.977263,35471
PR,4118907,Pérola,8408211,18680884,0.4500970743,"323,839",1340566,4.139607,69364
PR,4119004,Pérola d'Oeste,6385933,12885467,0.4955918789,"851,606",1192796,1.400643,33761
PR,4119103,Piên,13116758,26186513,0.5008974794,"632,556",3201930,5.061893,125128
PR,4119152,Pinhais,92888903,204753283,0.4536625805,"767,083",46173629,60.193777,2004786
PR,4119202,Pinhalão,6444939,12810315,0.5031053986,0,3412902,#DIV/0!,24457
PR,4119251,Pinhal de São Bento,4735372,9842822,0.4810990264,"225,600",1063834,4.715576,14076
PR,4119301,Pinhão,39060924,52054022,0.7503920405,"283,757",2961886,10.438123,241737
PR,4119400,Piraí do Sul,22203030,42549789,0.5218129226,"57,180",3122706,54.611857,141785
PR,4119509,Piraquara,53334718,131814096,0.4046207483,"1,755,661",5250885,2.990831,244280
PR,4119608,Pitanga,29035884,53411353,0.5436275694,"2,441,895",6417539,2.628098,166766
PR,4119657,Pitangueiras,5305513,9589900,0.5532396615,"150,150",600747,4.000979,17395
PR,4119707,Planaltina do Paraná,6199553,11891391,0.5213480403,"97,650",238537,2.442775,25979
PR,4119806,Planalto,12135055,26069878,0.4654818665,"355,840",2474385,6.953645,67513
PR,4119905,Ponta Grossa,248823262,466887864,0.5329400937,"6,514,977",58223065,8.936803,2644152
PR,4119954,Pontal do Paraná,23004295,50552507,0.4550574472,0,3347350,#DIV/0!,97163
PR,4120002,Porecatu,15373984,23920172,0.64272045,"623,610",1921562,3.081352,71562
PR,4120101,Porto Amazonas,5790008,11258667,0.5142711976,"176,675",406024,2.298147,25535
PR,4120150,Porto Barreiro,5586618,11716781,0.4768048625,"177,400",2229199,12.565947,22995
PR,4120200,Porto Rico,5997403,10921699,0.5491273239,"199,771",350903,1.756522,15096
PR,4120309,Porto Vitória,6404756,11216441,0.5710150501,"1,199,492",1678275,1.399155,19558
PR,4120333,Prado Ferreira,5310620,8624281,0.6157753493,"813,820",1160815,1.426378,20882
PR,4120358,Pranchita,6536770,11060003,0.5910278291,"1,162,173",1577904,1.357719,40877
PR,4120408,Presidente Castelo Branco,6405564,9394225,0.6818618853,"155,351",622427,4.006586,24492
PR,4120507,Primeiro de Maio,10947570,21192333,0.5165816311,"655,479",2194684,3.348213,62870
PR,4120606,Prudentópolis,39506244,63613598,0.6210345785,"1,823,498",3980638,2.182968,184832
PR,4120655,Quarto Centenário,6987923,12815230,0.5452827148,"5,750",825147,143.503826,39643
PR,4120705,Quatiguá,8420502,13360262,0.6302647777,"1,601,372",2355827,1.471130,31461
PR,4120804,Quatro Barras,29679973,51132619,0.5804508723,"7,451,720",16422337,2.203832,271875
PR,4120853,Quatro Pontes,6237839,12928127,0.4825013456,"318,597",1034940,3.248435,33177
PR,4120903,Quedas do Iguaçu,28794108,45512833,0.6326591078,"2,932,296",5788705,1.974120,254728
PR,4121000,Querência do Norte,11504642,21384972,0.5379778956,"1,900,708",2183754,1.148916,62665
PR,4121109,Quinta do Sol,7099106,10721636,0.6621290126,"180,815",927084,5.127246,37615
PR,4121208,Quitandinha,13578404,29782717,0.4559155492,"589,723",5197197,8.812944,67522
PR,4121257,Ramilândia,6826440,11242253,0.607212825,"691,796",980276,1.417001,20471
PR,4121307,Rancho Alegre,4512797,10281834,0.4389097316,"15,818",332469,21.018981,17974
PR,4121356,Rancho Alegre D'Oeste,5286989,10652925,0.496294558,"484,368",884797,1.826703,26114
PR,4121406,Realeza,14080669,26627754,0.5287967387,"1,722,882",4706093,2.731523,109182
PR,4121505,Rebouças,14617079,24198098,0.6040590189,"1,546,849",1659334,1.072718,58946
PR,4121604,Renascença,8228565,15278888,0.5385578661,"746,146",2219446,2.974546,66558
PR,4121703,Reserva,22964100,41050155,0.559415665,"1,729,056",5185393,2.998973,126426
PR,4121752,Reserva do Iguaçu,10428796,19676090,0.5300237964,"826,026",2784887,3.371429,30281
PR,4121802,Ribeirão Claro,15152901,24459170,0.6195181793,"780,325",2754031,3.529338,67107
PR,4121901,Ribeirão do Pinhal,,,#DIV/0!,0,752111,#DIV/0!,46043
PR,4122008,Rio Azul,13996162,25516903,0.5485055293,"1,300,628",2563741,1.971157,61959
PR,4122107,Rio Bom,5218810,9477636,0.5506447146,"233,440",1016391,4.353967,14776
PR,4122156,Rio Bonito do Iguaçu,16418839,31055129,0.5286997743,"731,589",3165016,4.326219,61758
PR,4122172,Rio Branco do Ivaí,6297459,10612538,0.5933979866,"80,591",518577,6.434676,20017
PR,4122206,Rio Branco do Sul,30042770,59713978,0.5031111761,"2,643,299",4438293,1.679074,260288
PR,4122305,Rio Negro,28058694,57459165,0.488324071,"2,273,830",5167996,2.272815,263351
PR,4122404,Rolândia,40372437,91645657,0.4405275513,"5,997,336",8627912,1.438624,570674
PR,4122503,Roncador,11896558,19967070,0.5958088821,"625,365",1503291,2.403864,65846
PR,4122602,Rondon,10563676,17897864,0.5902199395,"703,042",2589684,3.683541,78054
PR,4122651,Rosário do Ivaí,6657493,11239723,0.5923182542,"244,450",751075,3.072510,21511
PR,4122701,Sabáudia,8231904,14628839,0.5627175205,"627,719",1809279,2.882305,53940
PR,4122800,Salgado Filho,6491473,11935269,0.5438900031,"580,832",1047994,1.804299,31652
PR,4122909,Salto do Itararé,5483481,10024130,0.5470280607,"59,900",261599,4.367262,19250
PR,4123006,Salto do Lontra,14152370,24559012,0.5762597473,"1,756,291",3164135,1.801600,63551
PR,4123105,Santa Amélia,,,#DIV/0!,"567,980",692582,1.219377,17746
PR,4123204,Santa Cecília do Pavão,6508929,7443965,0.8743900722,,,#DIV/0!,25073
PR,4123303,Santa Cruz de Monte Castelo,8976836,14529941,0.6178164174,"556,579",2504218,4.499301,44215
PR,4123402,Santa Fé,8907487,19069390,0.4671091702,"625,964",3619252,5.781883,52323
PR,4123501,Santa Helena,33325043,77650743,0.4291657979,"682,664",11102473,16.263444,157933
PR,4123600,Santa Inês,,,#DIV/0!,"20,000",407430,20.371500,11044
PR,4123709,Santa Isabel do Ivaí,7354300,16122764,0.4561439045,"594,000",4892638,8.236764,47308
PR,4123808,Santa Izabel do Oeste,11850867,21716111,0.5457177662,"2,304,046",6697424,2.906810,68081
PR,4123824,Santa Lúcia,6691293,10661977,0.6275845681,"454,055",1049720,2.311879,21897
PR,4123857,Santa Maria do Oeste,12208935,19462445,0.6273073489,"1,971,187",3086750,1.565935,32603
PR,4123907,Santa Mariana,,,#DIV/0!,0,1173973,#DIV/0!,68509
PR,4123956,Santa Mônica,6642315,12791552,0.5192735764,"473,037",406384,0.859096,20346
PR,4124004,Santana do Itararé,6347451,11706961,0.5421945447,"956,626",1856909,1.941103,25510
PR,4124020,Santa Tereza do Oeste,10507966,19859625,0.5291119911,"868,704",1323760,1.523833,82579
PR,4124053,Santa Terezinha de Itaipu,22586823,41861869,0.5395560123,"771,109",3215527,4.170004,88245
PR,4124103,Santo Antônio da Platina,33073481,54869901,0.602761805,"1,281,530",5352223,4.176432,215104
PR,4124202,Santo Antônio do Caiuá,5272663,9329462,0.5651625809,"19,420",309836,15.954480,13934
PR,4124301,Santo Antônio do Paraíso,6374421,10623437,0.6000337682,"292,050",1094581,3.747923,14230
PR,4124400,Santo Antônio do Sudoeste,16277522,29103269,0.5593022072,"1,645,488",4210767,2.558978,71762
PR,4124509,Santo Inácio,7869776,14955941,0.5261973227,"877,748",586236,0.667886,83185
PR,4124608,São Carlos do Ivaí,7905403,15070135,0.5245741038,"1,114,520",2359581,2.117127,63376
PR,4124707,São Jerônimo da Serra,8312500,19585930,0.424411817,"340,647",2450301,7.193080,37334
PR,4124806,São João,11554417,20875020,0.5535044531,"2,799,707",4375725,1.562922,93127
PR,4124905,São João do Caiuá,,,#DIV/0!,"572,010",1695107,2.963421,26811
PR,4125001,São João do Ivaí,10744072,18945090,0.5671164712,"909,295",1505169,1.655314,60125
PR,4125100,São João do Triunfo,12306872,23119779,0.5323092286,"514,547",3219485,6.256936,55042
PR,4125209,São Jorge d'Oeste,14850668,37996803,0.3908399353,"467,681",2765337,5.912874,46865
PR,4125308,São Jorge do Ivaí,,,#DIV/0!,"811,567",2045523,2.520461,58279
PR,4125357,São Jorge do Patrocínio,8689400,21157115,0.4107081407,"578,932",2018316,3.486275,30476
PR,4125407,São José da Boa Vista,6081771,13040412,0.4663787772,"1,568,289",1821339,1.161354,31499
PR,4125456,São José das Palmeiras,5693889,10519056,0.5412927737,"587,099",744353,1.267850,19158
PR,4125506,São José dos Pinhais,254759335,644505312,0.395278876,"10,171,365",103648325,10.190208,6108862
PR,4125555,São Manoel do Paraná,5723563,11641681,0.4916440312,"109,785",669666,6.099804,9333
PR,4125605,São Mateus do Sul,35939236,65760721,0.5465152308,"4,917,769",7398853,1.504514,264448
PR,4125704,São Miguel do Iguaçu,28104855,60921754,0.4613270872,"3,230,557",7941603,2.458276,232073
PR,4125753,São Pedro do Iguaçu,7308860,14197576,0.5147962823,"34,800",1264952,36.349195,39085
PR,4125803,São Pedro do Ivaí,10145603,18446574,0.5499993197,"606,668",3444918,5.678423,84380
PR,4125902,São Pedro do Paraná,5694984,10227491,0.5568310486,"469,414",1400658,2.983841,15082
PR,4126009,São Sebastião da Amoreira,8341561,14459080,0.5769081127,"455,081",1456369,3.200244,42107
PR,4126108,São Tomé,6696302,15323361,0.4369995718,"898,698",1984168,2.207824,43715
PR,4126207,Sapopema,7053424,12809820,0.5506263204,"335,657",937890,2.794189,28307
PR,4126256,Sarandi,70909310,79360326,0.8935108131,"2,449,450",26874954,10.971831,313434
PR,4126272,Saudade do Iguaçu,11543435,27262764,0.4234139815,"1,358,412",2740357,2.017325,196180
PR,4126306,Sengés,18427568,30965925,0.5950917923,"1,750,000",3491865,1.995351,111824
PR,4126355,Serranópolis do Iguaçu,8201969,17253485,0.475380392,"1,335,678",3471141,2.598786,32907
PR,4126405,Sertaneja,10286105,16889286,0.6090313976,"994,675",2326432,2.338886,63142
PR,4126504,Sertanópolis,17161406,31585428,0.5433330081,"165,415",3164843,19.132745,126504
PR,4126603,Siqueira Campos,14432237,24201167,0.5963446776,"1,923,817",2762046,1.435711,98575
PR,4126652,Sulina,6195982,11252897,0.5506121158,"828,984",1164183,1.404349,20461
PR,4126678,Tamarana,11260253,20298063,0.5547451699,"20,000",604481,30.224050,65662
PR,4126702,Tamboara,5636883,10890739,0.5175850182,0,359173,#DIV/0!,27127
PR,4126801,Tapejara,13932917,27078936,0.5145297063,"374,122",3431282,9.171549,118349
PR,4126900,Tapira,6291842,13353276,0.4711834035,"1,507,617",1744255,1.156961,32641
PR,4127007,Teixeira Soares,9648334,20827056,0.46325962,"1,906,243",4525362,2.373969,47341
PR,4127106,Telêmaco Borba,54317169,122891700,0.4419921709,"2,561,889",16999834,6.635663,648407
PR,4127205,Terra Boa,14275380,27512183,0.5188748681,"388,229",2792742,7.193539,82065
PR,4127304,Terra Rica,15286218,26358614,0.5799325537,"1,371,865",3589753,2.616696,87156
PR,4127403,Terra Roxa,14295942,29287274,0.4881281273,"1,078,486",3142398,2.913713,142535
PR,4127502,Tibagi,25540923,48409525,0.5276011898,"1,761,279",2668530,1.515109,162355
PR,4127601,Tijucas do Sul,17641281,27151644,0.6497315921,"14,540",1695252,116.591656,95510
PR,4127700,Toledo,101143348,228079221,0.4434570899,"19,074,897",48619860,2.548892,1095490
PR,4127809,Tomazina,6636384,14134050,0.4695316456,"48,500",3142940,64.802887,41568
PR,4127858,Três Barras do Paraná,16482185,25847210,0.6376775253,"1,056,780",1918913,1.815812,73312
PR,4127882,Tunas do Paraná,6348773,14425869,0.4400963854,"384,600",1168596,3.038470,22004
PR,4127908,Tuneiras do Oeste,8546383,15170846,0.5633425231,"171,124",1248663,7.296832,43921
PR,4127957,Tupãssi,9976403,19025134,0.5243801767,"641,530",3526100,5.496395,69201
PR,4127965,Turvo,14145260,26692203,0.5299397908,"37,517",1322931,35.262080,72920
PR,4128005,Ubiratã,18632895,35948316,0.5183245544,"1,723,205",6746944,3.915347,153827
PR,4128104,Umuarama,71193426,167045919,0.4261907524,"10,383,434",20291886,1.954256,613699
PR,4128203,União da Vitória,46344920,80149784,0.5782288788,0,2895348,#DIV/0!,291507
PR,4128302,Uniflor,4502128,9463906,0.4757156405,"89,080",347719,3.903446,11587
PR,4128401,Uraí,,,#DIV/0!,"633,600",1558419,2.459626,46806
PR,4128500,Wenceslau Braz,12204158,29283018,0.4167657007,"321,208",1232938,3.838439,87841
PR,4128534,Ventania,10786507,18022985,0.5984861372,"2,856,190",2172814,0.760739,49653
PR,4128559,Vera Cruz do Oeste,8484091,16068046,0.5280101449,"226,450",1239930,5.475513,48519
PR,4128609,Verê,8898729,16162674,0.5505728056,"2,423,460",3117809,1.286511,49923
PR,4128625,Vila Alta,8930072,15708018,0.5685040718,"93,400",503035,5.385814,19291
PR,4128633,Doutor Ulysses,,,#DIV/0!,"828,204",1779616,2.148766,45969
PR,4128658,Virmond,5637192,10241935,0.5504030193,"243,750",1248406,5.121666,22058
PR,4128708,Vitorino,7992581,14931955,0.5352668644,"2,088,686",3576602,1.712369,64302
PR,4128807,Xambrê,5782568,12328895,0.4690256746,"263,460",1787846,6.786024,22504
PR,4199919,Assunguy de Cima,,,#DIV/0!,,,#DIV/0!,
PR,4199929,Conchas,,,#DIV/0!,,,#DIV/0!,
PR,4199939,Palmira,,,#DIV/0!,,,#DIV/0!,
PR,4199949,Porto de Cima,,,#DIV/0!,,,#DIV/0!,
RJ,3300100,Angra dos Reis,388926744,833026626,0.4668839283,"9,338,208",68248517,7.308524,4540722
RJ,3300159,Aperibé,16353104,33237566,0.4920066649,"1,117,942",7559170,6.761684,40776
RJ,3300209,Araruama,,,#DIV/0!,0,25232502,#DIV/0!,564396
RJ,3300225,Areal,22331599,43827068,0.5095389744,"56,355",5086480,90.257365,87422
RJ,3300233,Armação dos Búzios,95875237,168359367,0.5694677948,"676,840",11559938,17.079274,575134
RJ,3300258,Arraial do Cabo,,,#DIV/0!,,,#DIV/0!,159374
RJ,3300308,Barra do Piraí,66460008,156769927,0.4239334005,0,15005998,#DIV/0!,618805
RJ,3300407,Barra Mansa,131692900,328038739,0.4014553305,"5,242,798",36805130,7.020131,1430281
